value_w,momentum_w,quality_w,growth_w,total_return,annualized_return,sharpe_ratio,max_drawdown,win_rate,profit_factor,total_trades,final_value
0.05,0.45,0.2,0.3,139.79632897143637,3.8751282211485485,8.04489000933673,0.25880071272405464,0.4324229691876751,1.4467188612843744,2856,7039816448.571818
0.05,0.25,0.45,0.25,142.3584410028896,3.903360848192631,8.038141177376902,0.2961607882022423,0.43864329268292684,1.4244467040475002,2624,7167922050.14448
0.1,0.3,0.4,0.2,144.8012583674673,3.929961273533441,8.023482538637497,0.27209008438962046,0.436608557844691,1.4753458483375286,2524,7290062918.373365
0.15,0.2,0.4,0.25,143.11941953270664,3.9116801491682134,7.971190495040114,0.33579258701086706,0.4441048034934498,1.3983297929321181,2290,7205970976.635332
0.25,0.35,0.2,0.2,136.40009908645501,3.8371606954577686,7.929780989369326,0.271192922535026,0.4404332129963899,1.438033529139886,2493,6870004954.322751
0.35,0.35,0.0,0.3,131.03055674974877,3.7758091845324673,7.921490215024867,0.2849212057498704,0.4494802494802495,1.5063330063355922,2405,6601527837.487438
0.05,0.4,0.35,0.2,138.49910132871747,3.860700368860435,7.887683936604978,0.27185121849553784,0.43341663691538734,1.4592945380121596,2801,6974955066.435873
0.3,0.25,0.25,0.2,123.8112501088203,3.690588891456942,7.8764502009055155,0.24192658088253347,0.44771104577908444,1.410013401233277,2381,6240562505.441015
0.05,0.45,0.3,0.2,143.04708283636597,3.9108906236736587,7.8205444855916815,0.29586224613128576,0.4355914355914356,1.5554833086833249,2849,7202354141.818299
0.2,0.45,0.1,0.25,133.8676479645637,3.80843233394281,7.791435249873305,0.2858782156905912,0.43348705214615113,1.3656094364530869,2819,6743382398.228186
0.1,0.45,0.15,0.3,134.87462650874724,3.81989914834946,7.781281987976667,0.25880071272405464,0.43143459915611815,1.4200780370527444,2844,6793731325.437363
0.3,0.35,0.15,0.2,128.5388718495568,3.7467624054698563,7.754725600608965,0.271192922535026,0.4429260450160772,1.438200041130223,2488,6476943592.47784
0.25,0.3,0.15,0.3,124.76594116674576,3.702047622559098,7.7395125992266305,0.27008209440342323,0.44940598115526426,1.4164910501292116,2441,6288297058.337288
0.15,0.45,0.15,0.25,135.09240324899258,3.82237144420803,7.72486566629652,0.2712707004823021,0.4371700105596621,1.3948106602282655,2841,6804620162.44963
0.25,0.45,0.05,0.25,130.20900921913503,3.7662735021279916,7.720949647766761,0.2712707004823021,0.4431047475508666,1.4280547334446647,2654,6560450460.956751
0.25,0.25,0.3,0.2,116.75087150325548,3.603938952092932,7.697251998207653,0.24192658088253347,0.4449618966977138,1.386394085519754,2362,5887543575.162774
0.35,0.3,0.1,0.25,121.4506552986536,3.6619976100191867,7.689816465533148,0.3124877067279741,0.44771104577908444,1.4548090032565368,2381,6122532764.93268
0.05,0.5,0.15,0.3,125.52147799697434,3.711074149782873,7.652142919840184,0.25536179737854975,0.43272224143894844,1.391373037960682,2891,6326073899.848717
0.4,0.3,0.0,0.3,117.17423293823019,3.6092328130857885,7.598922971676966,0.27008209440342323,0.45091225021720244,1.4697489489367126,2302,5908711646.9115095
