value_w,momentum_w,quality_w,growth_w,total_return,annualized_return,sharpe_ratio,max_drawdown,win_rate,profit_factor,total_trades,final_value
0.175,0.5,0.075,0.25,177.56520612438985,4.260569797472069,9.003592524105539,0.21991978048181854,0.4426109277594426,1.398305156843953,2727,8928260306.219492
0.25,0.325,0.15,0.275,171.9249060730753,4.206781824737962,8.993146122660656,0.34952817488644017,0.47074010327022375,1.5016005031769388,2324,8646245303.653765
0.225,0.4,0.125,0.25,176.50373373529212,4.250536354296363,8.97350819581386,0.29545685301471114,0.4527402700555997,1.5021499121739232,2518,8875186686.764606
0.2,0.3,0.2,0.3,157.74490939641242,4.066071894349654,8.962740814646581,0.3500672373989223,0.4778681120144535,1.551817566486677,2214,7937245469.8206215
0.25,0.25,0.2,0.3,134.1076280913098,3.8111703395292666,8.957119892877856,0.25409892845844645,0.470734126984127,1.6870027908000362,2016,6755381404.565491
0.2,0.35,0.25,0.2,124.31471454072403,3.696639147035908,8.953563320806289,0.16298094480769387,0.4929494712103408,1.597586589825907,1702,6265735727.0362015
0.3,0.3,0.15,0.25,146.59611952155817,3.949313474453249,8.952905193772004,0.31727945970620614,0.47244805781391147,1.5408294175068589,2214,7379805976.0779085
0.2,0.45,0.1,0.25,161.60357262489975,4.105181156759679,8.932983524839313,0.22849027650743034,0.4423147806855879,1.4555485763717115,2713,8130178631.244988
0.4,0.275,0.05,0.275,199.9475008471299,4.463295107372334,8.927965827138841,0.44045805394050075,0.4581757040773434,1.4983499616797271,2379,10047375042.356495
0.35,0.35,0.075,0.225,187.17738716451055,4.349633217237325,8.92471805129102,0.38974274497106054,0.4552980132450331,1.571822559027289,2416,9408869358.225527
0.175,0.425,0.1,0.3,153.8018597088372,4.025433901439131,8.923934727113998,0.19991694297484827,0.44329132690882134,1.4347291003785734,2698,7740092985.44186
0.3,0.325,0.15,0.225,145.32228281949943,3.9355955658308313,8.92332455458637,0.24820474107453222,0.4719710669077758,1.5665551194965432,2212,7316114140.974972
0.15,0.425,0.175,0.25,154.97809494133102,4.037629385937166,8.918432689734912,0.25752585989419147,0.46150809317015395,1.4188423219714408,2533,7798904747.066551
0.2,0.325,0.2,0.275,153.9113827105016,4.026572115974902,8.916838611689412,0.3374308227547389,0.47399103139013454,1.5373871831852886,2230,7745569135.525081
